Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1979,2,-4.3,-11.6,-8,10,-21.6,61.8,27.2,88.2
1979,3,7,-3.9,1.6,19.2,-14.1,86.8,16,96.9
1979,4,10.1,0.3,5.2,22.9,-4.3,68.7,11.4,84.5
1979,5,17.9,6.9,12.4,23.7,0,143.3,0,143.3
1979,6,22.8,9.1,16,31.3,1.2,49.5,0,49.5
1979,7,25.9,13.4,19.7,30.5,4,118.5,0,118.5
1979,8,22.2,12.2,17.2,29,4.8,170.6,0,170.6
1979,9,20.2,7,13.6,27,-1.4,89.4,0,89.4
1979,10,13.4,4.2,8.8,24.3,-4,124.7,0.6,127.7
1979,11,10.1,1.6,5.9,19.6,-8.5,141.2,0.4,141.6
1979,12,2.3,-6.7,-2.2,15.1,-22.8,93,33,117
1980,1,-0.9,-9.9,-5.4,12.6,-19.4,40.4,28.4,61
1980,2,-2.1,-10.6,-6.4,6.5,-17.5,2.2,27.6,17
1980,3,3.1,-7.1,-2,11.6,-23.6,89.9,19.9,108.7
1980,4,11.8,-0.2,5.8,18.3,-7.5,56.8,0.6,57.4
1980,5,16.3,3.8,10.1,22,-0.6,22.6,0,22.6
1980,6,21.1,7.6,14.4,31.7,1.1,107.6,0,107.6
1980,7,24,12.6,18.3,29.4,5.8,120.3,0,120.3
1980,8,25.3,11.9,18.6,30.4,4.5,47.9,0,47.9
1980,9,19.1,6.9,13,28.2,-1.8,81.4,0,81.4
1980,10,12.7,3.9,8.3,24.2,-6.2,118.4,0,118.4
1980,11,5.8,-0.7,2.6,13.9,-5.1,96.6,26.2,140.7
1980,12,-0.6,-10.5,-5.6,11.4,-23.2,72,88.6,134.8
1981,1,-3.4,-13.1,-8.3,8.3,-22.6,30.4,135,120.2
1981,2,5,-6.3,-0.7,14.7,-19.3,32.3,14.6,43.7
1981,3,4.7,-4,0.4,17.8,-12.1,55,58.2,97.3
1981,4,11.7,0.3,6,23.1,-7.7,84.9,6.4,90.9
1981,5,18.1,5.8,12,26.7,-1.8,75.1,0.6,75.7
1981,6,22.2,9.6,15.9,26.6,3.3,103.6,0,103.6
1981,7,24.4,12.3,18.4,29.3,6.6,89.1,0,89.1
1981,8,24,10.3,17.2,30.2,3.1,37.8,0,37.8
1981,9,19.3,7.9,13.6,26.4,0.9,100.1,0,100.1
1981,10,13.4,1.6,7.5,20.1,-5.5,165.2,0,165.2
1981,11,7.4,0.6,4,16.2,-8,125.9,4.4,130.3
1981,12,3.6,-2.5,0.6,15.6,-13.6,115.4,61,164.6
1982,1,-3,-13.4,-8.2,10.1,-25,38.3,140.9,145
1982,2,-1.2,-10.7,-6,11.9,-18.8,39.5,45.9,74.5
1982,3,4.5,-6.4,-1,13.7,-25.2,46.8,27.8,70.4
1982,4,10,-1,4.5,22.6,-6.6,97.5,24.8,118.8
1982,5,16.3,3.2,9.8,27.3,-2.9,48.3,0,48.3
1982,6,20.6,8.3,14.5,26.2,1,108,0,108
1982,7,26.1,12.5,19.3,33.4,4.6,74.9,0,74.9
1982,8,22.4,10.8,16.6,29.1,2.5,51.5,0,51.5
1982,9,20.6,8.4,14.5,26.7,0.9,80,0,80
1982,10,13.8,1.9,7.9,21.6,-6.3,36.2,0,36.2
1982,11,10,0.4,5.2,23,-9.1,99.3,0.6,99.9
1982,12,4.6,-5.3,-0.4,17.9,-18.4,46,59.5,94
1983,1,0.8,-8.1,-3.7,14.6,-17.7,47.2,45.4,83.5
1983,2,0,-10.2,-5.1,12.6,-21.9,11.6,80.9,75.4
1983,3,4.7,-3.5,0.6,15.3,-14.6,95,13,105.1
1983,4,11.3,1.4,6.4,25.8,-7.3,58.3,8.4,66.7
1983,5,16.3,5.9,11.1,22.3,-2.3,155,0.4,155.4
1983,6,22.9,9,16,33.1,3.2,47.2,0,47.2
1983,7,25.4,12.5,19,32.5,6.6,94.9,0,94.9
1983,8,24.6,12.7,18.7,30.7,6.8,120.1,0,120.1
1983,9,22.9,9,16,31.1,0.8,34.6,0,34.6
1983,10,14.5,3.4,9,23.9,-3.8,51.1,0,51.1
1983,11,9,-0.3,4.4,16.5,-6.2,83.3,1.4,84.7
1983,12,2.7,-7.3,-2.3,16.1,-20.6,71.6,73.2,121.7
1984,1,-1,-11,-6,8.6,-22.5,40.5,68.2,97.3
1984,2,3.9,-5.6,-0.9,15.9,-21.3,70.4,35.4,92.3
1984,3,2,-5.9,-2,17.2,-18.8,66.6,48.2,95.1
1984,4,9.9,-0.9,4.5,21.7,-7.7,51.9,31.8,80.5
1984,5,17.3,5.3,11.3,27.5,-0.6,90.2,0,90.2
1984,6,22.2,9.6,15.9,33.3,0.5,113.2,0,113.2
1984,7,26.9,14.4,20.7,31.3,9.4,85.2,0,85.2
1984,8,26.5,14.5,20.5,32.8,6.3,149.3,0,149.3
1984,9,19.3,6.7,13,26.3,0.2,109.1,0,109.1
1984,10,13.6,3.3,8.5,20.1,-3.6,44.6,0,44.6
1984,11,8.9,-0.5,4.2,19.5,-8.6,25.9,9.2,32.9
1984,12,4.6,-5.4,-0.4,11.4,-18.3,49.2,29.6,77.8
1985,1,-4.2,-12.6,-8.4,2,-18,3.9,87.8,56.4
1985,2,0.3,-9.4,-4.6,8.6,-25.4,52.6,42.8,87
1985,3,3.6,-6.9,-1.7,12.9,-20.1,54.7,29.8,81
1985,4,9.6,-1.8,3.9,18.6,-9.4,28.4,31.7,61.9
1985,5,16.4,3.8,10.1,23.6,-2,111.1,11.2,132.3
1985,6,20.3,9.3,14.8,24.9,2.7,156.5,0,156.5
1985,7,26.1,13.1,19.6,30.2,7.2,63.6,0,63.6
1985,8,23.5,11.5,17.5,31.2,5.6,118.2,0,118.2
1985,9,21,7.7,14.4,28.8,2.4,16,0,16
1985,10,14,3,8.5,25.5,-4.5,60.9,0,60.9
1985,11,6.7,-0.6,3.1,15.5,-9.8,80.1,13.2,98.5
1985,12,0.1,-10.5,-5.2,14.6,-17.8,12.6,64.2,52
1986,1,1.8,-9.8,-4,14.2,-20.9,82.9,66.6,126.9
1986,2,-2,-10.6,-6.3,5.5,-20.9,0.2,98.6,76.5
1986,3,4.7,-7.5,-1.4,23.9,-16.9,110.2,57.4,150
1986,4,12.1,1.3,6.7,21.5,-8.4,80,7.2,87.6
1986,5,17.2,4.1,10.7,30.2,-4.4,98.7,0,98.7
1986,6,21.1,8.6,14.9,29,1.7,97.6,0,97.6
1986,7,23.3,11.9,17.6,33.1,7,184.9,0,184.9
1986,8,22.4,11.4,16.9,28.4,1.9,80,0,80
1986,9,17.7,5.7,11.7,24.8,0.1,127.6,0,127.6
1986,10,12.8,1.8,7.3,20.4,-5.6,62.1,0,62.1
1986,11,6.4,-4.2,1.1,18.6,-11.3,64.6,24.9,87.1
1986,12,2.4,-7.6,-2.6,14.2,-17.7,45.6,16.3,60.9
1987,1,-1.8,-12.2,-7,8,-25.4,16.6,114.2,115.7
1987,2,-3,-11.5,-7.3,4.6,-21.6,0,48.3,40.8
1987,3,3.2,-7.5,-2.2,16.7,-25.7,31,66.2,84.9
1987,4,13.1,1.2,7.2,23.9,-4,46.6,3.8,49.2
1987,5,17.8,4.5,11.2,27.2,-2.8,65.7,0,65.7
1987,6,21.6,8.8,15.2,28.2,4.1,103,0,103
1987,7,25.2,13,19.1,29.9,5.4,64.2,0,64.2
1987,8,24.5,10.8,17.7,34.4,2.9,40.8,0,40.8
1987,9,19.5,9.6,14.6,27.2,-0.5,151.2,0,151.2
1987,10,14.8,2.8,8.8,22,-3.5,141.4,0,141.4
1987,11,6.3,-2.9,1.7,19.5,-12.2,47.8,45.4,87.3
1987,12,0.6,-5.7,-2.6,14.6,-18.4,33.1,105.6,114.3
1988,1,-0.3,-10.7,-5.5,11.5,-26.4,25.8,59.6,65.4
1988,2,1.3,-11.9,-5.3,13.6,-24.5,93.6,51.5,142.1
1988,3,4.5,-4.9,-0.2,19.3,-14.2,17.6,22.4,37.2
1988,4,8.6,0.2,4.4,17.9,-7.4,86.9,13.5,100.8
1988,5,18.7,5.4,12.1,28.9,-0.7,56.1,1.2,57.3
1988,6,20.9,8.5,14.7,33.7,2.3,73.6,0,73.6
1988,7,25.6,14.2,19.9,33.4,5.5,178.9,0,178.9
1988,8,25.5,14.1,19.8,32.2,4,58.1,0,58.1
1988,9,18,6.7,12.4,24.6,-0.4,41.2,0,41.2
1988,10,12.3,2.5,7.4,24.7,-5.3,115,0.4,115.8
1988,11,9.3,0.8,5.1,20.6,-6.9,164.8,3.8,166.8
1988,12,0.5,-8.6,-4.1,11.1,-22.1,32.6,64.9,68.1
1989,1,0.8,-10.3,-4.8,10.4,-24.4,38.3,47.1,72
1989,2,-0.9,-11.6,-6.3,15.7,-18.6,57.2,86.4,119.7
1989,3,2.9,-9.5,-3.3,18.1,-23.5,74.6,44.2,113.9
1989,4,9.6,-0.3,4.7,20.7,-4.8,49.7,6.2,55.7
1989,5,21,8,14.5,27.1,0.2,50.4,0,50.4
1989,6,22,11.3,16.7,29.6,5.5,103.3,0,103.3
1989,7,24.9,11.8,18.4,33,6.4,75.9,0,75.9
1989,8,25.2,13.1,19.2,31.3,5.1,61.5,0,61.5
1989,9,20.9,7.9,14.4,30.9,0.7,119.9,0,119.9
1989,10,13.9,1.9,7.9,22.8,-3.4,59.3,0.6,59.9
1989,11,7.2,-1.9,2.7,20.6,-13.8,124,53.2,166.6
1989,12,-4.8,-13.1,-9,4.7,-24,19.8,124.2,70.3
1990,1,2.4,-6.6,-2.1,18.4,-15,48.8,43.4,90.9
1990,2,0.3,-12.2,-6,12.7,-25.4,84.8,61.6,136.6
1990,3,4.6,-6,-0.7,18.2,-19.5,38.6,26,59.8
1990,4,10.6,0.5,5.6,25.2,-4.6,130.8,15.8,142.2
1990,5,14.8,3.9,9.4,24.6,-1,186.8,0.2,187
1990,6,23.5,11.5,17.5,30.3,4,62.4,0,62.4
1990,7,26.5,14.4,20.5,32.1,7.7,91,0,91
1990,8,26.7,13.5,20.1,31.2,3.5,65,0,65
1990,9,20,7,13.5,27.9,0.9,64.3,0,64.3
1990,10,15.7,6.3,11,26.3,-3,122.4,0,122.4
1990,11,8.1,0.5,4.3,19.9,-4.5,129,6.2,134.8
1990,12,6.1,-4.5,0.8,18.1,-12.7,179.8,8.2,187
1991,1,-1.8,-12.4,-7.1,6.8,-21.6,50.2,65.9,97.3
1991,2,1.4,-8.8,-3.7,10.7,-16.8,23.9,35,40.9
1991,3,5.4,-4.5,0.4,16,-12.5,49.9,71.5,99.5
1991,4,11,-1,5,19.5,-5.7,66.6,17.2,80.6
1991,5,18.6,4.1,11.4,27.7,-3.3,99.1,0.6,99.7
1991,6,22.7,9.2,16,31,4.1,28.6,0,28.6
1991,7,26.2,12.8,19.6,34.3,6.8,87.6,0,87.6
1991,8,25.1,13.9,19.5,31,4.5,165.1,0,165.1
1991,9,19,8.4,13.7,27.7,0.5,151.2,0,151.2
1991,10,15.2,5.2,10.2,22.5,-1.4,77.8,2.6,80.4
1991,11,9,1.8,5.4,19.3,-6.5,161.8,2.6,163.8
1991,12,1.4,-9.1,-3.9,14.9,-16.3,40.8,83,89.9
1992,1,-1.1,-11.2,-6.1,12.5,-22.3,59.8,51.2,89
1992,2,-1.2,-11.9,-6.5,8.4,-25.3,42.6,106.8,119.3
1992,3,2,-8.3,-3.1,10.6,-19,70.4,15.8,77.1
1992,4,8,-1.4,3.3,18.9,-6.2,21.6,18.1,36
1992,5,17.5,3.2,10.4,33.8,-2.4,42.6,8.6,50.4
1992,6,22.5,9.5,16.1,28.2,2.5,71.7,0,71.7
1992,7,22.7,10.5,16.6,28.3,4.5,63.6,0,63.6
1992,8,24.9,12,18.4,30.1,7.1,58.1,0,58.1
1992,9,21.2,7.9,14.6,27.8,-1.5,72.7,0,72.7
1992,10,13.3,2.2,7.8,21.3,-3.4,71.2,0,71.2
1992,11,6,-2.7,1.6,17.2,-13.7,106.1,25.6,124.7
1992,12,2,-6.7,-2.4,11.5,-18.5,43.4,57.6,85
1993,1,-1.5,-11.9,-6.7,14.9,-24.4,44.4,45.6,76.6
1993,2,-3.3,-16.5,-9.9,11,-35.5,34.6,82.6,83.3
1993,3,3.6,-8.7,-2.6,17.3,-20.7,28,107.6,107.2
1993,4,11.1,-0.2,5.5,23,-6.8,28.7,32.4,63.1
1993,5,16.8,5.1,11,23.4,-1.5,93,0,93
1993,6,21.2,8.5,14.9,31.3,2.5,102.2,0,102.2
1993,7,24.8,13,19,30.6,5.7,62.6,0,62.6
1993,8,26.1,11.9,19,33.6,4,68,0,68
1993,9,20.5,8.1,14.3,29.1,-0.6,79.2,0,79.2
1993,10,13.1,0.3,6.7,23.1,-6.4,158.6,0,158.6
1993,11,8.5,-2.8,2.9,17.2,-10.4,93.8,2.2,95.6
1993,12,2.7,-5.8,-1.5,15.6,-20.6,126.5,81.8,190.4
1994,1,-3.2,-14.7,-9,11.4,-25.9,53.6,127.1,145.8
1994,2,-2.4,-12.2,-7.3,13.7,-21,0.8,31,29.5
1994,3,4.3,-4.9,-0.3,15.5,-17.9,152,39.8,197.4
1994,4,12.6,0.4,6.5,23.4,-6.6,102.8,2.2,105
1994,5,15.7,4.5,10.1,26.3,0.3,144,0.4,145.6
1994,6,24.6,10.6,17.7,31.1,3,53.8,0,53.8
1994,7,27,15.4,21.2,32.8,7.6,55.4,0,55.4
1994,8,24.6,12.3,18.4,30.8,5,75.2,0,75.2
1994,9,19.4,7.3,13.4,24.9,1.1,80.5,0,80.5
1994,10,14.4,3.1,8.8,24.2,-3.6,20.2,0,20.2
1994,11,10.3,-0.2,5.1,19.3,-9.2,95.4,7.4,102.8
1994,12,2.6,-7.1,-2.3,11.3,-16.8,100.4,65.8,160.4
1995,1,1.2,-6.1,-2.4,16.8,-20.2,85.4,56,130.2
1995,2,-0.8,-12.3,-6.6,10.9,-23,59.8,61,105.6
1995,3,4.1,-4.9,-0.4,16.5,-17.9,23.4,21,35.8
1995,4,9,-1.6,3.7,15.8,-13.4,31,25.2,55.7
1995,5,16,4,10.1,23.2,-2.1,41.2,10.4,51.6
1995,6,23.8,9.7,16.8,30.7,5,97.6,0,97.6
1995,7,26,14.5,20.3,29.5,9.8,80.8,0,80.8
1995,8,25.3,11.4,18.3,35.6,3.6,38.6,0,38.6
1995,9,19.6,5.5,12.6,27,-2.4,52.2,0,52.2
1995,10,16.7,6.3,11.5,27.2,-0.7,108.2,0,108.2
1995,11,7.5,-1.4,3.1,17.9,-10.1,147.4,6.4,152.8
1995,12,0.1,-8.3,-4.1,8.6,-21,21.6,91.8,85.2
1996,1,0.2,-11.6,-5.7,16,-21,61.8,38.4,86
1996,2,0.4,-8.1,-3.8,10.8,-25.5,95.6,73.8,146.4
1996,3,3.7,-6.5,-1.4,13,-19.1,28.4,41.6,68
1996,4,10.5,0.4,5.4,22.6,-5,86.6,25.6,121.8
1996,5,15.2,4.3,9.8,23,-2.5,100,0,100
1996,6,23.2,9.3,16.3,30.6,1.2,46.2,0,46.2
1996,7,24.2,13.5,18.9,29.9,8.6,156.4,0,156.4
1996,8,25.4,12.5,18.9,31.6,7,21.2,0,21.2
1996,9,19,9.7,14.4,28.3,1.9,221.2,0,221.2
1996,10,12.5,2.3,7.4,20.8,-3.9,110,0,110
1996,11,6.1,-0.2,2.9,19.8,-10.2,75.2,20.8,90.4
1996,12,5.7,-2.6,1.6,15.9,-16,89.4,11.6,101.6
1997,1,0.2,-10.3,-5.1,11.9,-18.5,71.4,45.8,109.8
1997,2,1.6,-9.8,-4.1,11.9,-18.7,57.4,39,91.4
1997,3,1.3,-7.7,-3.2,11.2,-17.2,54.8,71.2,109.6
1997,4,7.8,-1.9,2.9,15,-12.8,66.8,44.4,106.2
1997,5,15.6,4.6,10.1,22.7,-1.2,79,0,79
1997,6,22.4,8.4,15.4,31.2,0.8,63.8,0,63.8
1997,7,27.3,12.5,19.9,33.3,6.5,28.4,0,28.4
1997,8,24.3,12.4,18.4,30.9,7,43.5,0,43.5
1997,9,19.9,9,14.5,26.6,-1,79.4,0,79.4
1997,10,12.2,1.1,6.6,20.7,-5.2,36.2,0.8,37
1997,11,5.9,-1.8,2,19.4,-14,65.8,52.6,117.2
1997,12,1.4,-7.3,-3,11.4,-20.6,35,94.1,125.8
1998,1,0.5,-7.2,-3.3,11.8,-16.2,109,58.4,175.4
1998,2,2.2,-6.3,-2.1,9.2,-16,55,2.2,57
1998,3,5.5,-4.2,0.7,24.3,-13,52.2,54.8,109.8
1998,4,11,1.3,6.2,20.6,-4.9,68.4,3.4,71.8
1998,5,20.6,6.4,13.6,27.5,-0.3,39.4,0,39.4
1998,6,21,10.2,15.7,28.4,2.2,52.8,0,52.8
1998,7,26.9,13.2,20.1,32.4,9,60.2,0,60.2
1998,8,26.1,13.2,19.6,32.6,7.2,75,0,75
1998,9,19.9,9.8,14.9,26,4,149.4,0,149.4
1998,10,13,4.2,8.6,22.6,-7.8,176,0,176
1998,11,6.6,-1,2.8,15.4,-7.5,117.9,0,117.9
1998,12,4,-5.3,-0.6,17.1,-17.7,57.9,21.7,75.6
1999,1,1.7,-9.7,-4,18.8,-20.4,76.6,45.2,107.8
1999,2,2.3,-6.5,-2.1,14.6,-15.7,45.2,20.5,61.4
1999,3,7,-1.7,2.7,19.2,-8,88.8,59.6,142.2
1999,4,9.9,0.6,5.2,16.1,-4,19,27.4,44.6
1999,5,21.2,7,14.1,29.6,-0.1,29,0,29
1999,6,25.4,11,18.2,31.7,3.1,34.8,0,34.8
1999,7,27.3,14.3,20.8,34.4,8.3,45.3,0,45.3
1999,8,25,12.8,18.9,29.8,7.3,93.9,0,93.9
1999,9,24.3,11.7,18,31.2,2.7,164.4,0,164.4
1999,10,13.4,2.2,7.8,23.8,-4.1,89.9,0,89.9
1999,11,9.9,1.4,5.7,21.8,-7.4,43.6,6.8,50.6
1999,12,4.4,-4.4,0,16.6,-18.2,82,39.3,112.2
2000,1,1.2,-10.1,-4.4,18,-22.3,91.6,108,159.6
2000,2,2.9,-9,-3.1,17.8,-19.6,23.4,31.8,43
2000,3,7.1,-3.2,2,17.9,-12.2,42.4,60.2,113.2
2000,4,11.2,1.6,6.4,20,-4.8,95,1,96.6
2000,5,16,4.7,10.4,21.3,-1.4,74.2,0,74.2
2000,6,22.7,9.7,16.2,31.8,0.8,52,0,52
2000,7,25,12.9,19,29.4,8.3,61.4,0,61.4
2000,8,24.7,12.8,18.8,29,5.6,58.6,0,58.6
2000,9,20.5,7.6,14.1,31,-2,75,0,75
2000,10,14.9,3.4,9.2,21.9,-3.2,156.6,0,156.6
2000,11,7.6,2.3,5,13.5,-9.8,78.2,16,93.4
2000,12,1.3,-7.5,-3.1,16.5,-15.6,74.4,66.2,117
2001,1,-1.3,-11.7,-6.5,3.7,-22.2,4.6,98,85.7
2001,2,-0.8,-10.3,-5.6,9.3,-18.2,19.8,48,64.8
2001,3,3.4,-5.1,-0.8,11.3,-20.9,16.6,47.4,68.6
2001,4,8.9,-0.5,4.2,25.5,-6.2,48.8,15.2,63.6
2001,5,18.8,5.7,12.3,27.6,-1.9,91,0,91
2001,6,24.8,11.9,18.4,33.1,5.5,57.6,0,57.6
2001,7,25.8,12.5,19.2,33.7,8.5,32.8,0,32.8
2001,8,27.6,13.6,20.6,35.6,4.6,22.4,0,22.4
2001,9,22.4,8.6,15.5,30.4,0.7,82.9,0,82.9
2001,10,16.8,4.5,10.7,25.9,-3,57.4,0,57.4
2001,11,8.9,0.1,4.5,17.9,-8.1,114.4,3.4,117.8
2001,12,3.8,-3.4,0.2,16.6,-12.8,24.6,75,85.1
2002,1,0.6,-7,-3.2,6.9,-14.9,31.4,98.6,120.4
2002,2,1.8,-7.6,-2.9,14.5,-19.2,57.8,18.6,79.4
2002,3,5,-4.5,0.2,14.5,-9.5,68.8,49.7,124.6
2002,4,9.5,0.8,5.2,16,-4.6,109.6,18.2,138
2002,5,17.4,4.8,11.1,28,-2.2,70.8,0,70.8
2002,6,21,8.3,14.7,29.7,0.1,61,0,61
2002,7,26,13.3,19.7,34,6.8,44.6,0,44.6
2002,8,26.8,13.3,20.1,35.6,6.2,54.4,0,54.4
2002,9,22.5,9.7,16.1,34,-0.3,195,0,195
2002,10,12.7,2.5,7.6,27,-5,86,0,86
2002,11,7.2,-0.5,3.4,20.9,-8,159.4,47.9,232.6
2002,12,2,-7,-2.5,13,-17.5,61.2,82.2,114.2
2003,1,-3.2,-12.1,-7.7,6.3,-28.8,7,93.6,82.7
2003,2,-2.3,-12.3,-7.3,8.8,-22.5,91.3,53.8,149
2003,3,4.5,-6.3,-0.9,15.4,-17.7,130.8,19,157.6
2003,4,9.3,-1.8,3.8,23.3,-8.9,62.1,8.4,77.7
2003,5,16.2,4.7,10.5,27.6,-1.6,66.3,0,66.3
2003,6,23.2,10.5,16.8,32.5,4.5,91.7,0,91.7
2003,7,26.9,15.1,21,30,9.2,89.4,0,89.4
2003,8,24.6,14.6,19.7,30.1,7.2,142,0,142
2003,9,23.1,9.5,16.3,27.6,2.5,78.8,0,78.8
2003,10,15.4,4,9.8,25.7,-1.9,105,0,105
2003,11,9.7,0.6,5.2,19.6,-6.2,59,1.2,60.4
2003,12,3.6,-4.7,-0.5,14.9,-10.9,61.4,55.2,118.1
2004,1,-5.2,-13.6,-9.4,6.5,-24,3,108.8,65.3
2004,2,-0.3,-11.1,-5.7,6.8,-21.1,8.2,19.7,26.4
2004,3,3.2,-6.8,-1.8,11.4,-14.7,55.2,34.3,89.2
2004,4,10.9,0.4,5.7,27.6,-4.4,96.6,6.2,104
2004,5,17.4,5.2,11.3,28.8,-1.1,54.1,0,54.1
2004,6,21,8.6,14.8,31.7,0.9,55.8,0,55.8
2004,7,25.3,14.6,20,30.4,8,69.2,0,69.2
2004,8,26.6,13.9,20.3,32.4,6,69.4,0,69.4
2004,9,20.7,7.4,14.1,26,-0.6,65.4,0,65.4
2004,10,15.2,4.1,9.7,22.5,-6.1,97.6,0,97.6
2004,11,7.7,-1.1,3.3,18.1,-6.8,72.8,37.4,118.1
2004,12,2.9,-7.1,-2.1,15.3,-19.6,78.4,62.2,142.5
2005,1,-3,-12.3,-7.7,17.1,-22,10,160.5,108.5
2005,2,1,-10.7,-4.9,10.4,-23,21.8,22.4,34.5
2005,3,3.7,-5.5,-0.9,12.1,-20.5,67.6,62.6,94.9
2005,4,11.9,0.1,6,19.3,-6,76.4,12.6,90
2005,5,13.9,4.8,9.4,21.7,-0.5,156.2,0,156.2
2005,6,23.3,10.8,17.1,32.8,3.3,61,0,61
2005,7,25.2,13.5,19.4,31.5,8.1,51.8,0,51.8
2005,8,26.2,13,19.6,32.2,8,30.2,0,30.2
2005,9,22,10.2,16.1,27.5,2.2,83.2,0,83.2
2005,10,15.2,6.2,10.7,25,-0.8,233.2,0,233.2
2005,11,10.9,1.1,6,18.8,-5.5,120.2,0,120.2
2005,12,2,-5.6,-1.8,14.6,-17.1,60.8,100.7,131.8
2006,1,3.5,-5.2,-0.9,15.7,-11.1,30,56.7,64.9
2006,2,0.2,-9.8,-4.8,14.6,-19.4,21.4,93.9,68.6
2006,3,5.2,-4.6,0.3,17.9,-16.5,11.6,22.8,21.9
2006,4,11.5,0.1,5.8,21.6,-3.7,96.2,1.8,100.2
2006,5,19.6,7,13.3,25.9,-0.7,98.8,0,98.8
2006,6,22.9,13.2,18.1,29.5,9.9,217.4,0,217.4
2006,7,27.3,15.2,21.3,32.9,11.7,150.7,0,150.7
2006,8,23.4,10.8,17.2,29.9,4.6,78.8,0,78.8
2006,9,21.1,7.5,14.3,27.4,-0.2,50.2,0,50.2
2006,10,14.6,3.1,8.9,24.1,-3.8,130,0,130
2006,11,11.2,1.3,6.3,21.1,-6.5,101.6,1,102.6
2006,12,4.7,-4.8,-0.1,16.1,-12.2,71.8,31,92
2007,1,1,-10.4,-4.8,15.4,-22,80.6,37,105.4
2007,2,-2.4,-13.5,-7.9,5.1,-21.4,5.3,69.5,39.9
2007,3,4.8,-7,-1.1,17.3,-21.2,20.8,35.7,47.7
2007,4,8.6,-1.9,3.3,26.2,-7.2,50.6,36.6,82.3
2007,5,16.9,3.3,10.1,29.1,-3.1,86.9,0,86.9
2007,6,22.9,9.2,16.1,28.1,4,56.8,0,56.8
2007,7,26.8,13.4,20.1,33.3,5.8,26.2,0,26.2
2007,8,25.9,11.9,18.9,33.8,5,142.1,0,142.1
2007,9,22.1,8,15.1,32.1,-0.7,67.6,0,67.6
2007,10,16.9,3,10,26.1,-4.5,45.6,0,45.6
2007,11,9,-2.4,3.3,19.8,-7.9,137.5,12.2,157.9
2007,12,0.7,-8.4,-3.9,11.6,-17.1,15,72.8,75.2
2008,1,1.6,-8,-3.3,15.9,-21.7,44.5,60,102.9
2008,2,2.1,-8.4,-3.2,15,-15.9,116.2,53.6,165.1
2008,3,3.8,-6.7,-1.5,12.5,-15.7,83.9,44.7,118.3
2008,4,12.7,0.3,6.5,20.6,-4.4,63.4,1,64.4
2008,5,16.9,4.6,10.8,25.2,-0.7,92.3,0,92.3
2008,6,23.2,11.6,17.4,28.9,4.4,23.8,0,23.8
2008,7,28.1,15.5,21.8,32.9,9.5,57,0,57
2008,8,24.3,13.6,19,28.8,9.4,93.4,0,93.4
2008,9,20.5,8.8,14.7,26.9,-0.4,121.2,0,121.2
2008,10,14.4,4,9.2,20.1,-3.7,64,0,64
2008,11,9.1,0.6,4.9,20.5,-14.1,42.6,66.8,88.8
2008,12,5.5,-5.9,-0.2,19.5,-16.3,140.6,67.8,194.7
2009,1,-2,-12.4,-7.2,9.8,-23,24.8,110.2,97.1
2009,2,1.4,-9.6,-4.1,11,-17.9,21.3,83.4,72.2
2009,3,3.9,-6.1,-1.1,14.4,-12.2,66.2,43.4,99.2
2009,4,12.5,1,6.8,30.3,-5.1,94.1,6,106.7
2009,5,18,6,12,30,1.7,85.2,0,85.2
2009,6,22.1,11.5,16.8,27.4,4.4,55.4,0,55.4
2009,7,24.2,13.6,18.9,30.6,7.1,161.4,0,161.4
2009,8,26.1,13.9,20,32.5,5.6,130.4,0,130.4
2009,9,20,6.9,13.5,26.3,1.2,77,0,77
2009,10,11.7,2,6.9,20.3,-5.7,140.3,0,140.3
2009,11,10.8,-0.1,5.3,18.5,-6.1,68.8,2.2,71
2009,12,1.7,-5.7,-2,16.5,-13.8,63.3,60.5,116.8
2010,1,-0.1,-7.4,-3.8,10.6,-19,21.6,87.2,89.8
2010,2,0.7,-5.2,-2.3,7.2,-21.3,82.6,43,118.4
2010,3,7.7,-2.3,2.7,19.5,-10.4,59.6,7.3,66.8
2010,4,13.7,2.7,8.2,21.5,-4.4,33.8,0.4,34.2
2010,5,19.1,6.3,12.7,29.5,-0.9,20.5,0,20.5
2010,6,22,11,16.5,31.6,4.6,177.8,0,177.8
2010,7,26.7,15.6,21.2,32.2,9.5,108.5,0,108.5
2010,8,25.9,12.4,19.2,32,8,109.6,0,109.6
2010,9,22,10.8,16.4,34.1,3.7,95.2,0,95.2
2010,10,14.6,4.3,9.5,27.1,-3.6,136.4,0,136.4
2010,11,8.5,-0.1,4.2,20,-6.9,214.6,16.4,228.8
2010,12,4.2,-2.3,1,16.6,-9.9,114.1,58,161.7
2011,1,-0.8,-8.2,-4.5,6.3,-18.5,23,92.6,88.7
2011,2,0.1,-10.7,-5.3,8.7,-19.2,61.3,89,124.4
2011,3,5.4,-5.5,-0.1,14.8,-15.8,32.8,3.1,35.2
2011,4,11.5,0.1,5.8,21.8,-7.1,69,0.8,69.8
2011,5,17.8,7.9,12.9,27,3.1,91.8,0,91.8
2011,6,20.9,10.2,15.6,28.9,5.9,87,0,87
2011,7,25.7,14.1,20,33.5,9.7,93.8,0,93.8
