Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1982,1,-5.4,-15.2,-10.3,6.9,-30.5,32.1,138.5,169.1
1982,2,-4.3,-12.5,-8.4,7.3,-19.5,42.5,66.5,105
1982,3,0.1,-8.2,-4.1,9,-20.5,33,22.2,54.6
1982,4,7,-1.7,2.7,21.1,-8.7,78.6,31.9,121.1
1982,5,12.8,3.4,8.1,26.6,0,59.5,0,59.5
1982,6,17.9,8.9,13.4,23.4,4.7,116.1,0,116.1
1982,7,23.9,14.1,19,30.6,8.2,94.1,0,94.1
1982,8,20.4,12.2,16.3,27.2,6.2,102.6,0,102.6
1982,9,17.9,9.7,13.8,26,4.8,105.9,0,105.9
1982,10,12,3.9,8,19.7,-0.7,67.6,4,73.2
1982,11,7.7,-0.2,3.8,21.3,-13.5,70.6,44.9,117.1
1982,12,2.6,-5.6,-1.5,14.4,-20.5,70.3,53.8,118.4
1983,1,-1.6,-9,-5.3,10.3,-19.8,42.9,45.9,82
1983,2,-2.4,-10.3,-6.4,9.7,-17.4,9.6,75.4,76.5
1983,3,2.1,-4.1,-1,12.7,-12,54.9,24.3,80
1983,4,9.2,1.4,5.3,22.9,-6.1,103.5,6.3,109.8
1983,5,13.9,5.2,9.6,19.4,-0.3,194.1,3.7,197.8
1983,6,20.1,10.3,15.2,28.5,6.4,38,0,38
1983,7,22,13.5,17.8,30.1,8.9,101.7,0,101.7
1983,8,21.8,13.6,17.7,28.6,8,79.7,0,79.7
1983,9,19.7,11,15.4,28.7,5.5,78.5,0,78.5
1983,10,12.8,5,8.9,22.2,-1.5,65.5,4.9,70.4
1983,11,7.1,0.8,4,16.3,-3.5,122.5,5.3,127.8
1983,12,0.3,-7.8,-3.8,11.7,-20.4,80.2,55.1,127.2
1984,1,-3.6,-12,-7.8,5,-24,30.9,68.6,94.2
1984,2,0.3,-7.6,-3.7,8.4,-22.2,69.7,35.2,100.6
1984,3,-0.5,-7.2,-3.9,13.8,-19,75.9,56.9,129.2
1984,4,6.1,-1.7,2.2,16.8,-6.6,108,39.2,146.6
1984,5,14.4,5.5,10,24.1,-1.4,136.5,0,136.5
1984,6,18.4,9.5,14,29.8,3.3,124.8,0,124.8
1984,7,24.5,15,19.8,27.5,11.5,51.4,0,51.4
1984,8,24.4,16.1,20.3,29.9,9.6,172.7,0,172.7
1984,9,17.3,8.5,12.9,23.4,3,143.6,0,143.6
1984,10,11.3,3.4,7.4,16.4,-4.5,62.9,0.2,63.1
1984,11,6.5,-0.6,3,17.8,-7.1,42.3,17.2,60
1984,12,1.7,-7.3,-2.8,8.1,-22.2,46.4,33.6,75.3
1985,1,-7,-15,-11,0.8,-20.1,1.4,74.9,69.8
1985,2,-3.2,-12.2,-7.7,5.5,-26.7,19.1,50.5,62.4
1985,3,-0.5,-8.8,-4.7,5.1,-19.5,27.1,40,62.9
1985,4,4.9,-3,1,16.4,-8.8,15.4,24.9,39.2
1985,5,13.1,3.4,8.3,23.9,-1.9,90.3,32.7,125
1985,6,17.4,9.5,13.5,23,5.5,167.8,0,167.8
1985,7,24.6,14.7,19.7,29.2,11.3,21.9,0,21.9
1985,8,22.2,13.2,17.7,29.7,8.8,105.3,0,105.3
1985,9,19.2,9.7,14.5,27.6,4.8,27,0,27
1985,10,11.6,3.7,7.7,20.4,-2,73.6,8.8,86.9
1985,11,4,-1.6,1.2,12.6,-10,81.7,23.5,105.4
1985,12,-2,-11.7,-6.9,10.4,-23.2,18.7,64.9,74.4
1986,1,-1.2,-11.5,-6.4,12.4,-25.2,43.4,53.4,95.9
1986,2,-4.8,-12.3,-8.6,2.2,-18.9,1.6,68.9,67.1
1986,3,0.5,-9.7,-4.6,12.2,-19.8,39.4,64,110.6
1986,4,8.5,-0.2,4.2,18,-8,106.4,11.4,120
1986,5,14.3,4,9.2,26.4,-3,69.1,0,69.1
1986,6,18.5,8.2,13.4,26.8,2.6,73.8,0,73.8
1986,7,20.6,12.1,16.4,28.6,6.4,137.3,0,137.3
1986,8,21.1,13.5,17.3,27.4,6.3,68.9,0,68.9
1986,9,15.8,7.3,11.6,22.6,2.2,86.2,0,86.2
1986,10,10.6,2.7,6.7,16.8,-3.4,60.8,1,61.8
1986,11,4.1,-3.9,0.1,14.4,-11.9,80.8,22.8,107
1986,12,-0.5,-9.3,-4.9,10,-18.5,23,41.3,57.7
1987,1,-4.2,-12,-8.1,4.3,-21.1,7.9,93.6,96
1987,2,-5.2,-12.8,-9,3.8,-22.7,0,77.9,75.5
1987,3,-0.6,-8.6,-4.6,10.1,-20,11.6,59.3,74.7
1987,4,8.8,-0.4,4.2,20.7,-6.1,59.1,11.6,70.9
1987,5,14.8,3.2,9,23.1,-2.2,44.2,0,44.2
1987,6,18.6,8.9,13.8,23.7,1.5,141.1,0,141.1
1987,7,24,14.1,19.1,28.9,9.8,8.9,0,8.9
1987,8,22.6,12.1,17.4,32.1,5.4,49.8,0,49.8
1987,9,17.6,10.3,14,25.7,2.1,174.3,0,174.3
1987,10,13,4.3,8.7,20,-1.2,138.4,0,138.4
1987,11,4.3,-1.8,1.3,13.8,-6.5,109.8,23.7,138.8
1987,12,-1.2,-6.9,-4.1,11.8,-17.1,28.8,151.7,174.9
1988,1,-2.9,-12,-7.5,7.3,-23.8,29.4,47.3,76
1988,2,-2.4,-13.6,-8,8.5,-24.9,47.4,81.1,126.6
1988,3,0.6,-7.5,-3.5,11.6,-18.4,11.4,62.6,70.8
1988,4,5.3,-1.1,2.1,11.6,-4.9,64.8,45.4,113
1988,5,15.7,5,10.4,25.3,0.1,124.2,2.6,126.8
1988,6,17.4,7.9,12.7,30.7,2,95.4,0,95.4
1988,7,23.2,14.4,18.8,29,8.1,79.5,0,79.5
1988,8,22.6,14.3,18.5,28.5,5,115.4,0,115.4
1988,9,16.5,8.4,12.5,22.4,3.3,92.6,0,92.6
1988,10,11,3.1,7.1,22.3,-4.1,171.6,0,171.6
1988,11,6.9,0.2,3.6,16.7,-7.4,98.6,8.2,112.1
1988,12,-1.5,-9.7,-5.6,7.5,-18.1,12.6,83,73.8
1989,1,-2.1,-12.7,-7.4,5.7,-19.1,24.9,67.8,83.9
1989,2,-4.5,-13.9,-9.2,7.7,-23.6,40.2,87.6,116.2
1989,3,-0.9,-10.8,-5.9,9.9,-23.2,25,69.6,93.6
1989,4,7,-1.1,3,15.7,-4.4,53.2,36.6,87.4
1989,5,18.1,7.1,12.6,24.4,1.6,128,0,128
1989,6,18.7,10,14.4,27.2,4,76.2,0,76.2
1989,7,22.7,12.5,17.6,30.6,6.8,85,0,85
1989,8,22.9,13.6,18.3,27.6,2,68.6,0,68.6
1989,9,19,9.3,14.2,26,1.8,93.8,0.4,94.2
1989,10,11.8,2.8,7.3,19.1,-3.3,72.3,2.2,74.5
1989,11,5.3,-3,1.2,17,-15,113.8,60.6,171.4
1989,12,-7.1,-15.8,-11.5,2.7,-24.6,10,67,74.2
1990,1,-0.9,-10.1,-5.5,8.9,-20.1,61.6,81.4,133.5
1990,2,-4,-14.5,-9.3,7.3,-24.2,35.8,50,89.2
1990,3,0.2,-8.3,-4.1,11,-21.1,31.9,25.9,56
1990,4,7.2,-0.7,3.3,19,-5.8,97.5,21.4,118.5
1990,5,11.4,2.8,7.1,24.1,-1.7,195.2,22.6,217.8
1990,6,21.2,10.9,16.1,27,1.1,78.3,0,78.3
1990,7,24,14.1,19.1,29.6,6.8,65,0,65
1990,8,24.7,15.7,20.2,29.7,9.1,161.2,0,161.2
1990,9,18,8.6,13.3,24.3,1.7,118,0,118
1990,10,13.3,6.1,9.7,22.2,0.2,149.8,1.6,151.4
1990,11,5.6,-0.8,2.4,12.9,-6,123,6.2,131
1990,12,2.8,-6.2,-1.7,14.5,-16.1,226.4,38.4,259.4
1991,1,-5.4,-16.2,-10.8,4,-24.7,31.4,87.6,121.4
1991,2,-2,-12.4,-7.2,8.1,-22.5,23.4,24,48.6
1991,3,2.6,-5,-1.2,9.6,-11.3,29.2,29.8,61.6
1991,4,6.9,-2.3,2.3,17.4,-8.1,30.6,20.8,50
1991,5,14.6,3.7,9.2,24.3,-3.3,77,0,77
1991,6,19.8,8.7,14.3,28.3,1.3,33.4,0,33.4
1991,7,24.1,13.2,18.7,31.6,5.2,63,0,63
1991,8,22.6,13.5,18.1,28.7,6.3,209.6,0,209.6
1991,9,17.2,9,13.1,25.2,2.6,143.8,0,143.8
1991,10,13.2,6.1,9.7,20.6,0.2,107.4,1,108.4
1991,11,7.6,0.8,4.2,17.3,-6.5,126.4,6.4,132.6
1991,12,-0.8,-9.4,-5.1,10.6,-17.8,19.4,115,109.6
1992,1,-4.4,-12.7,-8.5,9.4,-21.8,62.2,37,96
1992,2,-3.8,-13.2,-8.5,4.4,-22.8,19.4,154.6,176
1992,3,-1.6,-10.3,-6,7.7,-22.9,56.6,21.8,81.2
1992,4,5.1,-2.7,1.2,17,-10,28,20.2,50.6
1992,5,14.7,3.1,8.9,28.8,-3.1,50.4,9.4,58.6
1992,6,19.3,9.1,14.2,25.8,-0.5,81.4,0,81.4
1992,7,20.1,11.5,15.9,26.9,7.5,162.2,0,162.2
1992,8,22.8,14.1,18.5,27.5,9.7,160.4,0,160.4
1992,9,19.5,10.4,15,23.7,2.5,31.8,0,31.8
1992,10,11.5,3.5,7.5,19.4,-3.3,146.4,0,146.4
1992,11,4,-2.2,1,14.2,-8.8,63.8,30.4,85.8
1992,12,-0.3,-7.1,-3.7,7.3,-17.5,32.8,101,124.8
1993,1,-5,-13.7,-9.4,8.3,-29.3,40.4,59.6,89.4
1993,2,-7.1,-17.6,-12.4,7,-29.8,32.4,56.8,83.6
1993,3,0,-10.1,-5,14.8,-18.9,15.2,114.6,128.6
1993,4,7,-1.4,2.8,19.3,-9.6,68.6,33.4,102
1993,5,12.9,3.2,8,21.8,-4.4,102.4,0.4,103.2
1993,6,18.4,9,13.7,27.6,2,99.6,0,99.6
1993,7,20.3,12.1,16.2,26.8,6.4,89.8,0,89.8
1993,8,22.8,13.7,18.3,27.5,7.5,28.4,0,28.4
1993,9,18.7,8.8,13.7,23.6,2.9,69.6,0,69.6
1993,10,10.7,1.3,6,19.9,-4.4,159.5,2,161.9
1993,11,6,-2,2,14.7,-10.3,80.2,14.4,92.8
1993,12,0.7,-6.6,-3,12.6,-23.7,94.2,69.2,140.2
1994,1,-6,-18.2,-12.1,7.3,-29,24.6,111.8,115.6
1994,2,-5.4,-15.5,-10.5,10.3,-24.6,0,77.8,55.4
1994,3,0.9,-6.1,-2.6,8.3,-19.6,94.6,63.8,154.9
1994,4,9.9,-1.4,4.2,22.5,-10.9,88.2,3,91
1994,5,12.7,3.3,8.1,23.3,-1.2,124.8,1.8,127.2
1994,6,21,9.9,15.5,27.6,1.2,129.4,0,129.4
1994,7,24.7,15.8,20.3,29.2,8.9,36.4,0,36.4
1994,8,22.9,12.9,17.9,28.9,6.2,45.8,0,45.8
1994,9,17.5,8.4,13,22.3,2.8,87.6,0,87.6
1994,10,12.3,4.8,8.6,21.1,-1.3,42,0,42
1994,11,7.8,-0.5,3.7,17.2,-9.4,103.6,17.7,123.3
1994,12,0.4,-7.8,-3.7,6.5,-14.7,41.2,74.6,111.3
1995,1,-2.1,-9.1,-5.6,8.6,-22.8,50.1,75.5,117
1995,2,-4.1,-14.4,-9.2,6.6,-25.5,14.6,78.8,82.6
1995,3,0.2,-7.1,-3.4,11.7,-20.2,10.9,41.2,45.3
1995,4,5.9,-3,1.4,14.4,-13.6,39.3,26.4,62.7
1995,5,12.2,2.4,7.3,20.9,-2,44.7,24.8,69.7
1995,6,20.3,9.4,14.9,27.8,1.9,96.2,0,96.2
1995,7,24.3,15.1,19.7,28.2,10.3,59.2,0,59.2
1995,8,22.4,12.3,17.4,31.6,6.5,59.3,0,59.3
1995,9,17.6,7.2,12.4,25.9,2.1,62.5,0,62.5
1995,10,14.4,6.6,10.5,20.9,-1.2,71.7,0,71.7
1995,11,6.2,-1.1,2.6,15.5,-10,91.4,6.8,96.9
1995,12,-1.9,-7.8,-4.9,6.3,-14.4,26.4,112.5,114.1
1996,1,-3.2,-13.2,-8.2,10.8,-25,42.2,43.4,67.2
1996,2,-1.7,-10.3,-6,10.8,-22.6,94,47.8,123.5
1996,3,0.6,-7.5,-3.5,10.4,-15.9,62.5,52.2,106.2
1996,4,8.1,-0.6,3.8,19.1,-5.5,74,18.2,92.2
1996,5,12.3,3.4,7.9,18.9,-4.4,108,0.4,108.4
1996,6,20.5,9.9,15.2,26.9,3.6,89.7,0,89.7
1996,7,21.8,13.8,17.8,27.3,10,153.9,0,153.9
1996,8,23.3,14,18.6,30.4,9.2,8.6,0,8.6
1996,9,17.4,9.7,13.6,27.8,2.5,155.2,0,155.2
1996,10,10.7,3,6.9,19.8,-3.4,110.9,1.6,112.5
1996,11,4.6,-0.6,2,17.8,-8.2,57.3,30.1,89.8
1996,12,3.6,-3.8,-0.1,12.4,-19,77.7,27.2,101.9
1997,1,-2.5,-12.6,-7.6,8.2,-21.8,30.3,55.8,72.5
1997,2,-3.1,-13.7,-8.5,4.4,-20.5,29.7,62.4,79.2
1997,3,-1.6,-10.1,-5.8,6.9,-22.5,45.2,41.8,70.5
1997,4,3.6,-2.9,0.4,11.3,-6.9,20.8,63.5,65.3
1997,5,13.1,3.5,8.3,20.5,-0.3,96.7,1.6,98.7
1997,6,18.1,8.2,13.1,27.9,-0.3,74.1,0,74.1
1997,7,24.1,13.4,18.8,28.8,7.5,17,0,17
1997,8,21.6,12.8,17.2,28.5,6.4,66.5,0,66.5
1997,9,18,10.5,14.3,23.6,3.4,71.7,0,71.7
1997,10,10.3,3,6.7,16.7,-2.4,19.6,7.4,28.8
1997,11,4.7,-1.3,1.7,17.4,-7.1,65,41.3,105.3
1997,12,-0.5,-7.1,-3.8,7.9,-16.5,34.9,69.2,98
1998,1,-2.2,-9.7,-5.9,8.1,-18.1,54.8,93.8,135.4
1998,2,-1.7,-8.8,-5.3,5.5,-18.1,44.2,11.2,50.2
1998,3,2.4,-4.4,-1,12.6,-13.7,47.2,55.2,91.2
1998,4,7.6,-0.3,3.6,18.1,-3.6,90.6,21.4,111.4
1998,5,17.1,6.5,11.8,24.2,-0.8,69.9,0,69.9
1998,6,18.5,9.9,14.2,25,1.4,197.1,0,197.1
1998,7,24.1,14.5,19.3,30.3,9.4,44.6,0,44.6
1998,8,23.4,12.8,18.1,31.2,9.3,52.9,0,52.9
1998,9,18.2,9.8,14,23.8,5.5,109.5,0,109.5
1998,10,11.3,5.1,8.2,19.7,-4.5,117.4,0,117.4
1998,11,4.6,-1.5,1.6,12.4,-7.3,76.3,17.8,96.4
1998,12,1.4,-7,-2.8,12.4,-19.5,36.9,37.6,64
1999,1,-1.4,-11.1,-6.2,15.1,-23.3,67,36.2,97.3
1999,2,-1.2,-8.8,-5,10.8,-18.8,37.2,30,61.7
1999,3,5.1,-2.4,1.4,16.3,-10.7,82.3,32.9,112.3
1999,4,6.3,-0.8,2.8,14.6,-4.5,15.4,40.3,55.1
1999,5,18.6,6.2,12.4,25.7,0.1,24.8,1.4,26
1999,6,23.3,11.2,17.2,28.4,3.1,32.7,0,32.7
1999,7,24.6,15.2,19.9,31.2,10.2,76.7,0,76.7
1999,8,22.5,13.9,18.2,27.4,6.9,123,0,123
1999,9,22.5,13.5,18,27.7,5,117.9,0,117.9
1999,10,11.2,3.2,7.2,19.1,-1.8,75.1,1.2,76.5
1999,11,7.5,-0.2,3.6,17.6,-7.3,29.1,10.8,39.5
1999,12,2.1,-5.1,-1.5,12.3,-16.9,67.6,17.8,82.6
2000,1,-1.4,-11.2,-6.3,11.8,-21,87,55.5,137
2000,2,-0.5,-11,-5.8,12.4,-19.9,16.4,25.1,42.1
2000,3,3.4,-3.8,-0.2,14,-11.1,26.7,38.5,65.2
2000,4,7.8,-0.2,3.8,16.8,-5,40.5,4.4,45.1
2000,5,12.2,2.5,7.4,20.1,-2.3,64.3,0,64.3
2000,6,20.3,9.1,14.7,30.1,-0.1,26.4,0,26.4
2000,7,22.3,13.2,17.8,26.7,9.8,,0,
2000,8,22.6,14.2,18.4,26.5,9.5,16.4,0,16.4
2000,9,18.2,8.8,13.5,27.7,1.3,56,0,56
2000,10,13.2,4.8,9,18.9,-3,156.9,0,156.9
2000,11,5.7,1.8,3.8,10.8,-9.6,99.5,15.8,114.4
2000,12,-0.7,-9.2,-5,13.2,-18.7,62.8,69.4,125.7
2001,1,-3.6,-12.8,-8.2,1.3,-21.9,0,120.4,107.6
2001,2,-4,-13,-8.5,5.8,-23.9,11.2,76.2,80.4
2001,3,0.7,-6.2,-2.8,6.7,-23.3,7.6,34.1,41.7
2001,4,4.3,-2.5,0.9,15.3,-9.5,29.7,50,76.9
2001,5,16,3.7,9.8,24.4,-5.3,102.3,0,102.3
2001,6,20.7,10.3,15.5,29.4,1.4,81.1,0,81.1
2001,7,23.2,13.5,18.4,30.7,8,44.4,0,44.4
2001,8,25.8,14.4,20.1,33,9,4.6,0,4.6
2001,9,21.2,9.6,15.4,31.5,-0.2,27.1,0,27.1
2001,10,15.5,5.8,10.7,24.4,0,76.9,0.6,77.5
2001,11,7.1,-0.1,3.5,15.5,-4.6,38.8,25.6,64.6
2001,12,2.2,-3.5,-0.7,13.7,-10,29.6,48.9,78.7
2002,1,-2.4,-9.7,-6,3.2,-17.1,4.5,106.3,110.2
2002,2,-1.6,-10.9,-6.3,8.2,-21.2,48.7,37.8,88.9
2002,3,1.7,-6.5,-2.4,11.5,-12.2,37.9,39.2,75.7
2002,4,6.5,-0.6,3,12.8,-4.6,66.9,24.4,91.3
2002,5,15.3,3.6,9.5,25,-3,64.8,0.6,65.4
2002,6,17.7,7.9,12.8,26.3,-1,63.4,0,63.4
2002,7,22.9,12.5,17.7,29.8,5.6,118.8,0,118.8
2002,8,23.7,14.2,19,31.7,7.2,85.6,0,85.6
2002,9,19.1,10.5,14.8,27.7,3.9,180.3,0,180.3
2002,10,11.1,2.8,7,24.4,-4.3,117.9,1.4,119.2
2002,11,5.1,-1.5,1.8,18,-8.5,157.9,32.5,190.4
2002,12,-0.5,-7.1,-3.8,9.6,-18,62.1,50.7,108.2
2003,1,-5.6,-14,-9.9,3.1,-22.2,6.2,59,65.2
2003,2,-4.7,-13.6,-9.2,6.2,-25.8,61.7,19.9,80.8
2003,3,0.1,-8.9,-4.4,10.1,-17.9,93.9,50.8,146.8
2003,4,6.9,-3.1,1.9,22.1,-11.7,47.4,24.8,72.2
2003,5,13.1,2.9,8,26.2,-3.5,64.4,0,64.4
2003,6,20.6,10.1,15.4,31,3.2,85,0,85
2003,7,24.1,15.6,19.9,27.2,11,57.8,0,57.8
2003,8,22.6,13.9,18.3,28.2,8,77.6,0,77.6
2003,9,21.6,11.1,16.4,27,3.6,52.4,0,52.4
2003,10,14,5.3,9.7,23.7,-2.1,137.5,0,137.5
2003,11,7.2,0,3.6,17.5,-5.6,52.7,0,52.7
2003,12,2,-5.1,-1.6,11.6,-11.6,41.7,77.4,131.8
2004,1,-7.4,-14.5,-11,4.3,-25.8,2.4,56.7,50.8
2004,2,-3.4,-11,-7.2,3.9,-22.5,1.2,107,107.4
2004,3,0.6,-6.9,-3.2,8,-13.5,41.7,30.8,71.9
2004,4,7.4,-0.8,3.3,24.4,-5.7,67.1,4.4,71.5
2004,5,14.2,2.9,8.6,25.5,-2.3,35.1,0,35.1
2004,6,18,8.2,13.1,28.4,0.9,90.2,0,90.2
2004,7,22.9,14.2,18.6,27.8,6.6,59.8,0,59.8
2004,8,23.4,14.8,19.1,27.7,5.8,63,0,63
2004,9,17.6,8.7,13.2,23.8,2.5,81.7,0,81.7
2004,10,13.5,5.9,9.8,19.6,-0.4,105.2,0.2,105.4
2004,11,6,-0.8,2.6,14.5,-7.8,73.8,16.9,90.7
2004,12,0.9,-7.1,-3.1,12.1,-16,91.6,67.9,159.3
2005,1,-5.5,-13.6,-9.6,11.5,-23.4,4.2,125.3,127.5
2005,2,-2.7,-11.1,-6.9,6,-19.7,10.3,12.2,22.9
2005,3,0.5,-6.6,-3.1,9,-13.1,81.2,37.8,117.6
2005,4,9.3,-0.5,4.5,18.3,-5.3,48.1,17.4,65.3
2005,5,12.6,3.1,7.9,20.2,-1.8,77.5,0.8,78.3
2005,6,20.1,8.9,14.5,29.1,-0.1,74.1,0,74.1
2005,7,22.4,13.9,18.2,28.8,5.1,61.7,0,61.7
2005,8,23.7,14.4,19.1,28.9,7.6,36,0,36
2005,9,19.7,11.7,15.7,26.1,6.1,129.8,0,129.8
2005,10,13.4,6.7,10.1,22.3,-1.2,155.8,0,155.8
2005,11,8.5,0.7,4.6,15.7,-6.8,137.4,7,144.6
2005,12,0.6,-5.1,-2.3,11.3,-16.1,39.5,42.2,80.3
2006,1,1.5,-5.8,-2.2,13.2,-10.9,42.2,32.1,71.9
2006,2,-2.2,-10.1,-6.2,9.3,-18,33.9,63.4,85.5
2006,3,2.9,-5.2,-1.2,13,-21.5,18,27.6,41.8
2006,4,8.9,-0.4,4.3,16.6,-5.7,104.5,3.2,107.7
2006,5,17.4,5.4,11.4,24.1,0.3,30.3,0,30.3
2006,6,21.4,13.2,17.3,27.3,6.2,123.2,0,123.2
2006,7,24.5,15.9,20.2,30,11.1,135.1,0,135.1
2006,8,21.3,12.3,16.8,28.9,5.7,71.2,0,71.2
2006,9,19,9.4,14.3,24.4,1.3,59.2,0,59.2
2006,10,12.8,4.4,8.7,21.7,-2.5,216.1,0,216.1
2006,11,8.7,2.3,5.5,18.2,-6.3,81.2,0,81.2
2006,12,2.6,-4.7,-1.1,13.1,-11.7,60.3,38.6,96.1
2007,1,-1.7,-9.8,-5.8,12.3,-20.5,89.2,41.6,126.6
2007,2,-5.4,-13.1,-9.2,2.5,-21.9,1.4,23,23.8
2007,3,1.4,-6.9,-2.7,10.3,-20,27,40.8,65.2
2007,4,5.7,-2.4,1.6,21.7,-9,21.5,45.2,66.3
2007,5,12.7,3.4,8.1,25.3,-2.1,81.7,8,89.7
2007,6,19.5,8.7,14.1,26.3,2.1,69.6,0,69.6
2007,7,23.7,15.1,19.4,30.4,5.1,86.3,0,86.3
2007,8,22.8,13.3,18.1,29.2,4.1,150.5,0,150.5
2007,9,18.8,9.6,14.2,27.2,1.1,80.6,0,80.6
2007,10,14.2,5.8,10,22.5,-0.2,52.8,0,52.8
2007,11,7.6,-1.4,3.1,18.1,-8.1,112.2,22.6,134.8
2007,12,-2.1,-9.2,-5.7,7.8,-16.7,7.6,146.2,155.6
2008,1,-1.7,-9.2,-5.5,8,-22,56.4,75.6,134.6
2008,2,-1.2,-10.1,-5.7,8.8,-19,97,102.8,193.8
2008,3,0,-8.8,-4.4,7.5,-16.2,70.9,40.4,110.5
2008,4,8.8,-0.8,4.1,18.8,-5.3,49.2,20.9,74.5
2008,5,13.2,4.3,8.8,21.9,-2.3,127.8,0,127.8
2008,6,19.2,11,15.2,26.3,4.2,61,0,61
2008,7,25.4,16.3,20.8,29.6,12.7,34.4,0,34.4
2008,8,21.6,14.5,18.1,27.5,10.7,240.2,0,240.2
2008,9,,,,,,,,
2008,10,12,4.5,8.3,16.7,-4,61.4,0,61.4
2008,11,7.1,0.8,4,18.1,-14.2,75.6,38.8,114.4
2008,12,2.7,-6.7,-2,15.9,-15.2,117.6,70,184.6
2009,1,-5.3,-14.5,-9.9,6.5,-25.6,14,98,103.2
2009,2,-1.4,-10,-5.7,6.2,-17.1,23,78.8,98.4
2009,3,0.3,-7.8,-3.8,9,-15,53,56.4,107.8
2009,4,8.6,-0.5,4,24.4,-8.3,73.7,13.4,85.1
2009,5,15.3,4.8,10.1,26.6,0.2,107.8,0,107.8
2009,6,19.7,10.6,15.1,26.7,3.3,111.6,0,111.6
2009,7,22.5,13.6,18.1,28.7,3.3,126.2,0,126.2
2009,8,23.8,14.6,19.2,29.8,5,185.8,0,185.8
2009,9,18.2,8.8,13.6,23.6,0.7,65,0,65
2009,10,10.3,3.4,6.9,18.6,-4.7,211.8,11,222.8
2009,11,9.2,0.6,4.9,16.3,-6.4,95.1,1.4,96.5
2009,12,0.2,-5.8,-2.8,11.8,-18.6,58.8,59.2,117.4
2010,1,-1.3,-6.9,-4.1,8.3,-16.6,21.6,72.2,86.6
2010,2,-1.6,-5.9,-3.7,2.6,-21.7,14.2,53.8,67
2010,3,3.7,-3.5,0.1,12.4,-12.1,72.8,16.8,89.4
2010,4,10.3,1.2,5.8,20.8,-5.8,53,0.8,53.8
2010,5,14.4,4.7,9.6,26.8,-0.3,36.6,0,36.6
2010,6,19,9.9,14.5,26.1,5.5,162.8,0,162.8
2010,7,24.2,16,20.1,28.8,8.7,112.2,0,112.2
2010,8,23.6,14,18.8,27.8,8.2,150.2,0,150.2
2010,9,19.3,11.4,15.4,30.8,0.4,117,0,117
2010,10,12.7,5.1,8.9,25.2,-0.5,137.4,0,137.4
2010,11,6.7,0.7,3.7,17.7,-5.8,156.8,15.4,171.6
2010,12,3.9,-1.1,1.4,14.3,-9.7,130,39.6,169.4
2011,1,-2.4,-9.6,-6,3.8,-21.8,25.8,91.6,109
2011,2,-2.6,-11.1,-6.9,3.6,-22.2,41.8,141,160.8
2011,3,1.9,-6,-2,8.9,-15.4,23,7,29.8
2011,4,8.6,-0.6,4,18.1,-9.2,53.4,13.2,68.2
2011,5,14,5.3,9.7,25.7,1,111.4,0,111.4
2011,6,17.3,8.9,13.1,26,4.1,50.8,0,50.8
2011,7,22.4,14.5,18.4,28.8,11.7,127.4,0,127.4
2011,8,22.7,15.1,18.9,26.5,8.9,106.4,0,106.4
2011,9,20.2,10.8,15.6,26.6,1.9,28,0,28
2011,10,13.4,6.6,10,24.9,0,315.4,4.8,320.6
2011,11,8.9,0.6,4.8,16.8,-6.5,95.4,33,126.2
2011,12,3.5,-4.2,-0.4,14.5,-11.9,102.2,31.7,131.5
2012,1,-0.6,-9.5,-5.1,9.1,-15.6,33.4,48,77.2
2012,2,-2.3,-10,-6.1,6.8,-20,21,107.2,123.8
2012,3,4.1,-5,-0.5,24.5,-20.1,15.8,34.6,45.7
2012,4,10.5,0.2,5.4,19.4,-8.2,78.9,16.6,94.9
2012,5,16.2,5.3,10.8,25.9,-3.6,65.9,0,65.9
2012,6,18.9,9.7,14.3,27.6,3.2,35.7,0,35.7
2012,7,24.9,14.1,19.5,29.7,6,38.8,0,38.8
2012,8,25.9,15.9,20.9,29.4,9.2,65.6,0,65.6
2012,9,20.1,12.4,16.3,25.1,5.5,163.4,0,163.4
